airport_id,name,city,country,iata_code,icao_code,latitude,longitude,utc_offset,dst,timezone,type,source,elevation_ft,max_runway_length_ft
3559,El Paso International Airport,El Paso,United States,ELP,KELP,31.80719948,-106.3779984,-7,A,America/Denver,airport,OurAirports,3959,12020
3560,Valley International Airport,Harlingen,United States,HRL,KHRL,26.228500366210900,-97.65440368652340,-6,A,America/Chicago,airport,OurAirports,36,9400
3561,Columbia Metropolitan Airport,Columbia,United States,CAE,KCAE,33.93880081176760,-81.11949920654300,-5,A,America/New_York,airport,OurAirports,236,8601
3564,Pensacola Regional Airport,Pensacola,United States,PNS,KPNS,30.473400115967,-87.186599731445,-6,A,America/Chicago,airport,OurAirports,121,7004
3566,William P Hobby Airport,Houston,United States,HOU,KHOU,29.64539909,-95.27890015,-6,A,America/Chicago,airport,OurAirports,46,7602
3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,KPIT,40.49150085,-80.23290253,-5,A,America/New_York,airport,OurAirports,1203,11500
3571,Wiley Post Will Rogers Memorial Airport,Barrow,United States,BRW,PABR,71.285402,-156.766008,-9,A,America/Anchorage,airport,OurAirports,44,7100
3576,Miami International Airport,Miami,United States,MIA,KMIA,25.79319953918460,-80.29060363769530,-5,A,America/New_York,airport,OurAirports,8,13016
3577,Seattle Tacoma International Airport,Seattle,United States,SEA,KSEA,47.449001,-122.308998,-8,A,America/Los_Angeles,airport,OurAirports,433,11901
3578,Lovell Field,Chattanooga,United States,CHA,KCHA,35.035301208496100,-85.20379638671880,-5,A,America/New_York,airport,OurAirports,683,7400
3580,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,KJAN,32.3111991882,-90.0758972168,-6,A,America/Chicago,airport,OurAirports,346,8500
3582,Long Beach /Daugherty Field/ Airport,Long Beach,United States,LGB,KLGB,33.81769943,-118.1520004,-8,A,America/Los_Angeles,airport,OurAirports,60,10000
3585,Indianapolis International Airport,Indianapolis,United States,IND,KIND,39.7173,-86.294403,-5,A,America/New_York,airport,OurAirports,797,11200
3589,Westchester County Airport,White Plains,United States,HPN,KHPN,41.06700134277340,-73.70760345458980,-5,A,America/New_York,airport,OurAirports,439,6549
3591,Jonesboro Municipal Airport,Jonesboro,United States,JBR,KJBR,35.83169937133790,-90.64640045166020,-6,A,America/Chicago,airport,OurAirports,262,6200
3596,Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,-7,N,America/Phoenix,airport,OurAirports,213,13300
3597,Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.337501525878900,-104.26300048828100,-7,A,America/Denver,airport,OurAirports,3295,7854
3598,Duluth International Airport,Duluth,United States,DLH,KDLH,46.8420982361,-92.19360351560000,-6,A,America/Chicago,airport,OurAirports,1428,10591
3599,Bethel Airport,Bethel,United States,BET,PABE,60.77980042,-161.8379974,-9,A,America/Anchorage,airport,OurAirports,126,6400
3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.97599983215330,-159.33900451660200,-10,N,Pacific/Honolulu,airport,OurAirports,153,6500
3604,Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,-7,A,America/Denver,airport,OurAirports,2591,5205
3608,Richmond International Airport,Richmond,United States,RIC,KRIC,37.50519943237310,-77.3197021484375,-5,A,America/New_York,airport,OurAirports,167,9003
3609,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.446602,-93.8256,-6,A,America/Chicago,airport,OurAirports,258,8348
3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.4917984,-145.4779968,-9,A,America/Anchorage,airport,OurAirports,54,7500
3611,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.89459991455080,-76.20120239257810,-5,A,America/New_York,airport,OurAirports,26,9001
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.9507999420166,-94.02069854736330,-6,A,America/Chicago,airport,OurAirports,15,6751
3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,-5,A,America/New_York,airport,OurAirports,50,9351
3615,Nome Airport,Nome,United States,OME,PAOM,64.51219940185550,-165.44500732421900,-9,A,America/Anchorage,airport,OurAirports,37,6176
3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,-5,A,America/New_York,airport,OurAirports,11,9730
3620,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19470215,-148.4649963,-9,A,America/Anchorage,airport,OurAirports,65,6500
3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.533700942993200,-98.46980285644530,-6,A,America/Chicago,airport,OurAirports,809,8505
3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.118900299072300,-77.67240142822270,-5,A,America/New_York,airport,OurAirports,559,8001
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877601623535200,-78.7874984741211,-5,A,America/New_York,airport,OurAirports,435,10000
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902400970459000,-84.21939849853520,-5,A,America/New_York,airport,OurAirports,1009,10901
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.94619750976560,-5,A,America/New_York,airport,OurAirports,589,9826
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,-5,A,America/New_York,airport,OurAirports,42,8003
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189209000,-7,N,America/Phoenix,airport,OurAirports,2643,10996
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,-5,A,America/New_York,airport,OurAirports,55,8700
3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.20069885253910,-118.35900115966800,-8,A,America/Los_Angeles,airport,OurAirports,778,6886
3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212398529052700,-83.35340118408200,-5,A,America/New_York,airport,OurAirports,645,12003
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.975500106811500,-82.533203125,-5,A,America/New_York,airport,OurAirports,26,11002
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,-6,A,America/Chicago,airport,OurAirports,1354,6758
3652,Midland International Airport,Midland,United States,MAF,KMAF,31.9424991607666,-102.2020034790040,-6,A,America/Chicago,airport,OurAirports,2871,9501
3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.48509979248050,-88.12960052490230,-6,A,America/Chicago,airport,OurAirports,695,8700
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.36989974975590,-81.9645004272461,-5,A,America/New_York,airport,OurAirports,144,8001
3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.177898407,-103.641998291,-6,A,America/Chicago,airport,OurAirports,1982,
3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.729400634800000,-92.2242965698,-6,A,America/Chicago,airport,OurAirports,262,8273
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.50410079956060,-74.10479736328130,-5,A,America/New_York,airport,OurAirports,491,11817
3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129,-6,A,America/Chicago,airport,OurAirports,1159,6037
3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,-6,A,America/Chicago,airport,OurAirports,607,13401
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.102800369262700,-80.64530181884770,-5,A,America/New_York,airport,OurAirports,33,10181
3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.194499969482400,-97.6698989868164,-6,A,America/Chicago,airport,OurAirports,542,12250
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,-5,A,America/New_York,airport,OurAirports,744,12103
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.353599548300000,-87.395401001,-5,A,America/New_York,airport,OurAirports,1221,9072
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.9940033,-5,A,America/New_York,airport,OurAirports,981,10000
3678,St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.748697,-90.370003,-6,A,America/Chicago,airport,OurAirports,618,11020
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.9888,-98.491898,-6,A,America/Chicago,airport,OurAirports,1019,13100
3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,-5,A,America/New_York,airport,OurAirports,1026,12390
3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,-5,A,America/New_York,airport,OurAirports,794,10001
3687,Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.77619934082030,-119.71800231933600,-8,A,America/Los_Angeles,airport,OurAirports,336,9539
3689,Imperial County Airport,Imperial,United States,IPL,KIPL,32.834201812700000,-115.57900238,-8,A,America/Los_Angeles,airport,OurAirports,-54,5308
3690,Nashville International Airport,Nashville,United States,BNA,KBNA,36.1245002746582,-86.6781997680664,-6,A,America/Chicago,airport,OurAirports,599,11030
3691,Laredo International Airport,Laredo,United States,LRD,KLRD,27.543800354003900,-99.46160125732420,-6,A,America/Chicago,airport,OurAirports,508,8743
3693,Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88469696,-162.598999,-9,A,America/Anchorage,airport,OurAirports,14,6300
3696,South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.22100067138670,-92.81330108642580,-6,A,America/Chicago,airport,OurAirports,277,6601
3697,La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,-5,A,America/New_York,airport,OurAirports,21,7002
3698,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.396499633789100,-84.35030364990230,-5,A,America/New_York,airport,OurAirports,81,8000
3700,Waco Regional Airport,Waco,United States,ACT,KACT,31.611299514770500,-97.23049926757810,-6,A,America/Chicago,airport,OurAirports,516,7107
3701,Augusta State Airport,Augusta,United States,AUG,KAUG,44.320598602300000,-69.7973022461,-5,A,America/New_York,airport,OurAirports,352,5002
3704,McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.599899,-88.915604,-6,A,America/Chicago,airport,OurAirports,434,6005
3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.15290069580080,-157.0959930419920,-10,N,Pacific/Honolulu,airport,OurAirports,454,4494
3708,San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.35770034790040,-100.49600219726600,-6,A,America/Chicago,airport,OurAirports,1919,8054
3710,Chico Municipal Airport,Chico,United States,CIC,KCIC,39.79539871,-121.8580017,-8,A,America/Los_Angeles,airport,OurAirports,240,6724
3711,Burlington International Airport,Burlington,United States,BTV,KBTV,44.471900939900000,-73.15329742430000,-5,A,America/New_York,airport,OurAirports,335,8319
3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.49410057067870,-81.68789672851560,-5,A,America/New_York,airport,OurAirports,30,10000
3713,Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,-7,A,America/Denver,airport,OurAirports,6685,9201
3714,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,-5,A,America/New_York,airport,OurAirports,312,11500
3715,Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,-6,A,America/Chicago,airport,OurAirports,320,7000
3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947200775146500,-87.89659881591800,-6,A,America/Chicago,airport,OurAirports,723,9990
3718,Abilene Regional Airport,Abilene,United States,ABI,KABI,32.4113006592,-99.68190002440000,-6,A,America/Chicago,airport,OurAirports,1791,7208
3719,Columbia Regional Airport,Columbia,United States,COU,KCOU,38.81809997558590,-92.21959686279300,-6,A,America/Chicago,airport,OurAirports,889,7401
3720,Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,-8,A,America/Los_Angeles,airport,OurAirports,31,11000
3722,Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.68320083618160,-80.09559631347660,-5,A,America/New_York,airport,OurAirports,19,10001
3724,Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.6819000244,-75.46549987790000,-5,A,America/New_York,airport,OurAirports,297,6400
3726,Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.529998779296900,-122.302001953125,-8,A,America/Los_Angeles,airport,OurAirports,21,10007
3728,Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32062,-157.924228,-10,N,Pacific/Honolulu,airport,OurAirports,13,12360
3729,Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.534000396728500,-93.66310119628910,-6,A,America/Chicago,airport,OurAirports,958,9004
3730,Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.0730018616,-77.04290008540000,-5,A,America/New_York,airport,OurAirports,18,6452
3731,San Diego International Airport,San Diego,United States,SAN,KSAN,32.7336006165,-117.190002441,-8,A,America/Los_Angeles,airport,OurAirports,17,9401
3732,Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.51089859008790,-92.0376968383789,-6,A,America/Chicago,airport,OurAirports,79,7504
3734,Ontario International Airport,Ontario,United States,ONT,KONT,34.055999755859400,-117.60099792480500,-8,A,America/Los_Angeles,airport,OurAirports,944,12197
3736,Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.30160140991210,-104.53099822998000,-7,A,America/Denver,airport,OurAirports,3671,13000
3738,Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.90679931640630,-97.4259033203125,-6,A,America/Chicago,airport,OurAirports,22,7399
3739,Dothan Regional Airport,Dothan,United States,DHN,KDHN,31.321300506591800,-85.44960021972660,-6,A,America/Chicago,airport,OurAirports,401,8500
3743,Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.741199493400000,-108.230003357,-7,A,America/Denver,airport,OurAirports,5506,6704
3744,Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,27.77039909362790,-97.5011978149414,-6,A,America/Chicago,airport,OurAirports,44,7510
3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.11119842529300,-76.1063003540039,-5,A,America/New_York,airport,OurAirports,421,9013
3747,Chicago Midway International Airport,Chicago,United States,MDW,KMDW,41.785999,-87.752403,-6,A,America/Chicago,airport,OurAirports,620,6522
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001,-8,A,America/Los_Angeles,airport,OurAirports,62,11000
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,-7,A,America/Denver,airport,OurAirports,3661,8000
3751,Denver International Airport,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,-7,A,America/Denver,airport,OurAirports,5431,16000
3752,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865112310,-75.24109649658200,-5,A,America/New_York,airport,OurAirports,36,12000
3753,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.40259933,-96.38439941,-6,A,America/Chicago,airport,OurAirports,1098,9002
3759,John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,-5,A,America/New_York,airport,OurAirports,815,10114
3764,Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.73619843,-156.9369965,-9,A,America/Anchorage,airport,OurAirports,153,6000
3770,Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,33.45370101928710,-93.99099731445310,-6,A,America/Chicago,airport,OurAirports,390,6602
3771,Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.650901794433600,-73.46810150146480,-5,A,America/New_York,airport,OurAirports,234,11759
3774,Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.174400329589800,-149.99600219726600,-9,A,America/Anchorage,airport,OurAirports,152,12400
3775,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,31.067199707,-97.82890319820000,-6,A,America/Chicago,airport,OurAirports,1015,9997
3777,Bellingham International Airport,Bellingham,United States,BLI,KBLI,48.79280090332030,-122.53800201416000,-8,A,America/Los_Angeles,airport,OurAirports,170,6700
3782,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.691200256348,-88.242797851562,-6,A,America/Chicago,airport,OurAirports,219,8502
3784,Santa Fe Municipal Airport,Santa Fe,United States,SAF,KSAF,35.617099762,-106.088996887,-7,A,America/Denver,airport,OurAirports,6348,8366
3793,Southwest Florida International Airport,Fort Myers,United States,RSW,KRSW,26.53619956970220,-81.75520324707030,-5,A,America/New_York,airport,OurAirports,30,12000
3796,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,20.962900161743200,-156.67300415039100,-10,N,Pacific/Honolulu,airport,OurAirports,256,3000
3797,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,-5,A,America/New_York,airport,OurAirports,13,14511
3806,Charleston Air Force Base-International Airport,Charleston,United States,CHS,KCHS,32.89860153,-80.04049683,-5,A,America/New_York,airport,OurAirports,46,9001
3807,Reno Tahoe International Airport,Reno,United States,RNO,KRNO,39.49909973144530,-119.76799774169900,-8,A,America/Los_Angeles,airport,OurAirports,4415,11001
3808,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,55.35559845,-131.7140045,-9,A,America/Anchorage,airport,OurAirports,89,7500
3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,KBHM,33.56290054,-86.75350189,-6,A,America/Chicago,airport,OurAirports,650,12007
3816,Modesto City Co-Harry Sham Field,Modesto,United States,MOD,KMOD,37.62580109,-120.9540024,-8,A,America/Los_Angeles,airport,OurAirports,97,5904
3817,Sacramento International Airport,Sacramento,United States,SMF,KSMF,38.69540023803710,-121.59100341796900,-8,A,America/Los_Angeles,airport,OurAirports,27,8605
3819,City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,KCOS,38.805801,-104.700996,-7,A,America/Denver,airport,OurAirports,6187,13500
3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,KBUF,42.94049835,-78.73220062,-5,A,America/New_York,airport,OurAirports,728,8829
3824,Cedar City Regional Airport,Cedar City,United States,CDC,KCDC,37.70100021362310,-113.0989990234380,-7,A,America/Denver,airport,OurAirports,5622,8653
3825,Bradley International Airport,Windsor Locks,United States,BDL,KBDL,41.9388999939,-72.68319702150000,-5,A,America/New_York,airport,OurAirports,173,9510
3826,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,26.17580032,-98.23860168,-6,A,America/Chicago,airport,OurAirports,107,7120
3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,33.663601,-101.822998,-6,A,America/Chicago,airport,OurAirports,3282,11500
3830,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,-6,A,America/Chicago,airport,OurAirports,680,13000
3832,Fairbanks International Airport,Fairbanks,United States,FAI,PAFA,64.81510162,-147.8560028,-9,A,America/Anchorage,airport,OurAirports,439,11800
3838,Watertown International Airport,Watertown,United States,ART,KART,43.99190139770510,-76.02169799804690,-5,A,America/New_York,airport,OurAirports,325,7001
3839,Palm Springs International Airport,Palm Springs,United States,PSP,KPSP,33.8297004699707,-116.50700378418000,-8,A,America/Los_Angeles,airport,OurAirports,477,10000
3840,Rick Husband Amarillo International Airport,Amarillo,United States,AMA,KAMA,35.219398,-101.706001,-6,A,America/Chicago,airport,OurAirports,3607,13502
3843,Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,KFOE,38.950901031500000,-95.66359710690000,-6,A,America/Chicago,airport,OurAirports,1078,12803
3845,Wilmington International Airport,Wilmington,United States,ILM,KILM,34.270599365234400,-77.90260314941410,-5,A,America/New_York,airport,OurAirports,32,8016
3846,Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,KBTR,30.533199,-91.149597,-6,A,America/Chicago,airport,OurAirports,70,7500
3848,Tyler Pounds Regional Airport,Tyler,United States,TYR,KTYR,32.35409927368160,-95.40239715576170,-6,A,America/Chicago,airport,OurAirports,544,8334
3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,KBWI,39.1754,-76.668297,-5,A,America/New_York,airport,OurAirports,146,10503
3851,Lanai Airport,Lanai,United States,LNY,PHNY,20.785600662231400,-156.9510040283200,-10,N,Pacific/Honolulu,airport,OurAirports,1308,5001
3852,Alexandria International Airport,Alexandria,United States,AEX,KAEX,31.32740020751950,-92.54979705810550,-6,A,America/Chicago,airport,OurAirports,89,9352
3855,Tulsa International Airport,Tulsa,United States,TUL,KTUL,36.19839859008790,-95.88809967041020,-6,A,America/Chicago,airport,OurAirports,677,10000
3856,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,PASI,57.04710006713870,-135.36199951171900,-9,A,America/Anchorage,airport,OurAirports,21,7200
3857,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,40.79520035,-73.10019684,-5,A,America/New_York,airport,OurAirports,99,7006
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,44.882,-93.221802,-6,A,America/Chicago,airport,OurAirports,841,11006
3859,New Castle Airport,Wilmington,United States,ILG,KILG,39.67869949,-75.60649872,-5,A,America/New_York,airport,OurAirports,80,7275
3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.99340057373050,-90.25800323486330,-6,A,America/Chicago,airport,OurAirports,4,10104
3862,Portland International Jetport Airport,Portland,United States,PWM,KPWM,43.64619827,-70.30930328,-5,A,America/New_York,airport,OurAirports,76,7200
3863,Will Rogers World Airport,Oklahoma City,United States,OKC,KOKC,35.39310073852540,-97.60070037841800,-6,A,America/Chicago,airport,OurAirports,1295,9802
3864,Albany International Airport,Albany,United States,ALB,KALB,42.74829864501950,-73.80169677734380,-5,A,America/New_York,airport,OurAirports,285,8500
3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,33.67570114,-117.8679962,-8,A,America/Los_Angeles,airport,OurAirports,56,5700
3872,Casper-Natrona County International Airport,Casper,United States,CPR,KCPR,42.908001,-106.463997,-7,A,America/Denver,airport,OurAirports,5350,10165
3873,Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,KVPS,30.4832,-86.525398,-6,A,America/Chicago,airport,OurAirports,87,12004
3875,Key West International Airport,Key West,United States,EYW,KEYW,24.556100845336900,-81.75959777832030,-5,A,America/New_York,airport,OurAirports,3,5076
3876,Charlotte Douglas International Airport,Charlotte,United States,CLT,KCLT,35.2140007019043,-80.94309997558590,-5,A,America/New_York,airport,OurAirports,748,10000
3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.08010101,-115.1520004,-8,A,America/Los_Angeles,airport,OurAirports,2181,14835
3878,Orlando International Airport,Orlando,United States,MCO,KMCO,28.429399490356400,-81.30899810791020,-5,A,America/New_York,airport,OurAirports,96,12005
3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.48199844,-111.3710022,-7,A,America/Denver,airport,OurAirports,3680,10502
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.3745002746582,-117.01499938964800,-8,A,America/Los_Angeles,airport,OurAirports,1442,6511
3946,Elmira Corning Regional Airport,Elmira,United States,ELM,KELM,42.1599006652832,-76.8916015625,-5,A,America/New_York,airport,OurAirports,954,8001
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.49100112915040,-76.4583969116211,-5,A,America/New_York,airport,OurAirports,1099,6977
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.58700180053710,-121.84300231933600,-8,A,America/Los_Angeles,airport,OurAirports,257,7175
3949,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,KSBA,34.42620087,-119.8399963,-8,A,America/Los_Angeles,airport,OurAirports,13,6052
3950,Daytona Beach International Airport,Daytona Beach,United States,DAB,KDAB,29.179899,-81.058098,-5,A,America/New_York,airport,OurAirports,34,10500
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.43619918823240,-82.54180145263670,-5,A,America/New_York,airport,OurAirports,2165,8002
4008,Piedmont Triad International Airport,Greensboro,United States,GSO,KGSO,36.097801208496100,-79.93730163574220,-5,A,America/New_York,airport,OurAirports,925,10001
4009,Joe Foss Field Airport,Sioux Falls,United States,FSD,KFSD,43.582000732400000,-96.741897583,-6,A,America/Chicago,airport,OurAirports,1429,9000
4011,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699,-5,A,America/New_York,airport,OurAirports,266,9250
4012,Naples Municipal Airport,Naples,United States,APF,KAPF,26.1525993347,-81.7752990723,-5,A,America/New_York,airport,OurAirports,8,6600
4014,Louisville International Standiford Field,Louisville,United States,SDF,KSDF,38.1744,-85.736,-5,A,America/New_York,airport,OurAirports,501,11887
4015,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,KCHO,38.13859939575200,-78.4529037475586,-5,A,America/New_York,airport,OurAirports,639,6801
4016,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,KROA,37.3255,-79.975403,-5,A,America/New_York,airport,OurAirports,1175,6800
4017,Blue Grass Airport,Lexington KY,United States,LEX,KLEX,38.0364990234375,-84.60590362548830,-5,A,America/New_York,airport,OurAirports,979,7004
4018,Evansville Regional Airport,Evansville,United States,EVV,KEVV,38.0369987488,-87.5324020386,-6,A,America/Chicago,airport,OurAirports,418,8021
4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.040199,-106.609001,-7,A,America/Denver,airport,OurAirports,5355,13793
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.77750015,-111.1529999,-7,A,America/Denver,airport,OurAirports,4473,8994
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.807701110839800,-108.54299926757800,-7,A,America/Denver,airport,OurAirports,3652,10518
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.95479965209960,-112.49700164794900,-7,A,America/Denver,airport,OurAirports,5550,9000
4023,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.74140167236330,-85.58219909667970,-5,A,America/New_York,airport,OurAirports,624,7016
4025,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,44.45000076,-68.3615036,-5,A,America/New_York,airport,OurAirports,83,5200
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.06010056,-69.09919739,-5,A,America/New_York,airport,OurAirports,56,5412
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.6072998046875,-110.73799896240200,-7,A,America/Denver,airport,OurAirports,6451,6300
4028,Chicago Rockford International Airport,Rockford,United States,RFD,KRFD,42.19540023803710,-89.09719848632810,-6,A,America/Chicago,airport,OurAirports,742,10002
4034,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.8956985474,-82.2189025879,-5,A,America/New_York,airport,OurAirports,964,11001
4037,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,KBMI,40.47710037,-88.91590118,-6,A,America/Chicago,airport,OurAirports,871,8000
4038,Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,30.40730094909670,-89.07009887695310,-6,A,America/Chicago,airport,OurAirports,28,9002
4039,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,42.234901428222700,-85.5521011352539,-5,A,America/New_York,airport,OurAirports,874,6502
4040,Toledo Express Airport,Toledo,United States,TOL,KTOL,41.58679962,-83.80780029,-5,A,America/New_York,airport,OurAirports,683,10600
